,id,type,sort,item_ids,gem,mp,ammo,mre,part,bp_pay,skin,gift,gemprice,original_price,pointprice,if_cheap,quota,giftbag_name,event_code,icon,daily_quota,tips,discount,sale_starttime,sale_endtime,label,prize_id,pay_type,itemprice,on_sale_days,price_up,classification_id,description,special_daily_quota
145,259,8,4,1213-1,0,0,0,0,0,0,0,,0,0,0,0,2001,基地背景：平安夜一角,dailyGiftbag,rfbbg_icon,0,,1.00,0,0,0,0,1,100006-80,0,0,1004,,0
146,260,8,5,1226-1,0,0,0,0,0,0,0,,0,0,0,0,2001,名片背景：与大自然的圣诞之约,dailyGiftbag,card_bonus5_xmas,0,,1.00,0,0,0,0,1,100006-50,0,0,1004,,0
147,261,8,6,1222-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：战术白貂,dailyGiftbag,profilePic_bonus1_xmas2,0,,1.00,0,0,0,0,1,100006-35,0,0,1004,,0
148,262,8,6,1223-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：格里芬圣诞绣章,dailyGiftbag,profilePic_bonus2_xmas2,0,,1.00,0,0,0,0,1,100006-35,0,0,1004,,0
149,263,8,6,1224-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：铁血圣诞绣章,dailyGiftbag,profilePic_bonus3_xmas2,0,,1.00,0,0,0,0,1,100006-35,0,0,1004,,0
150,264,8,6,1225-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：迷之圣诞老人,dailyGiftbag,profilePic_bonus4_xmas2,0,,1.00,0,0,0,0,1,100006-35,0,0,1004,,0
151,265,8,7,41-1,0,0,0,0,0,0,0,,0,0,0,0,2050,克鲁格的采购币,dailyGiftbag,Furniture_Coin,0,,1.00,0,0,0,0,1,100006-3,0,0,1004,,0
152,266,8,7,41-1,0,0,0,0,0,0,0,,0,0,0,0,2050,赫丽安的采购币,dailyGiftbag,Furniture_Coin,0,,1.00,0,0,0,0,1,100006-3,0,0,1004,,0
153,267,8,7,41-1,0,0,0,0,0,0,0,,0,0,0,0,2050,格琳娜的采购币,dailyGiftbag,Furniture_Coin,0,,1.00,0,0,0,0,1,100006-3,0,0,1004,,0
154,268,8,7,41-1,0,0,0,0,0,0,0,,0,0,0,0,2050,帕斯卡的采购币,dailyGiftbag,Furniture_Coin,0,,1.00,0,0,0,0,1,100006-3,0,0,1004,,0
155,269,8,8,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2050,礼物：蛋奶草莓芝士,dailyGiftbag,gift_item_cake_SR,0,,1.00,0,0,0,0,1,100006-2,0,0,1004,,0
156,270,8,8,,0,0,0,0,0,0,0,200001-1,0,0,0,0,2050,礼物：作战报告书,dailyGiftbag,battle_report,0,,1.00,0,0,0,0,1,100006-2,0,0,1004,,0
157,271,8,74,"7-1,41-100",0,0,0,0,0,0,0,1603-1,2588,0,0,0,2001,Zas M21圣诞装扮礼包,dailyGiftbag,Bumdle_Christmas2017,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
158,272,8,0,,0,0,0,0,0,0,0,,128,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_blue,1,,1.00,0,0,0,97,0,0,0,0,3002,,0
159,273,8,0,4-1,0,0,1000,1000,0,0,0,,98,0,0,0,2001,作战补给礼包,dailyGiftbag,Bumdle_indigo,20,,1.00,0,0,0,0,0,0,0,0,3002,,0
160,274,8,0,41-30,0,0,0,0,0,0,0,1204-1,1188,0,0,0,2001,KLIN浴衣装扮礼包,dailyGiftbag,Bumdle_black,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
161,275,8,0,"1-1,3-1",0,400,400,400,200,0,0,,150,326,0,0,2001,一发入魂礼包,dailyGiftbag,Bumdle_red,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
162,276,8,0,"7-1,41-100",0,2018,2018,2018,2018,0,0,,999,0,0,0,2001,迎春礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
163,277,8,0,,0,0,0,0,0,0,0,,128,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_red,1,,1.00,0,0,0,98,0,0,0,0,3002,,0
164,278,8,0,,0,0,0,0,0,0,0,,520,0,0,0,2001,契约超值礼盒,dailyGiftbag,Bumdle_Spring,50,,1.00,0,0,0,106,0,0,0,0,3002,,0
165,279,8,0,,0,9000,0,0,0,0,0,,480,960,0,0,2001,人力半价礼包,dailyGiftbag,Bumdle_Spring,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
166,280,8,0,,0,0,9000,0,0,0,0,,480,960,0,0,2001,弹药半价礼包,dailyGiftbag,Bumdle_Spring,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
167,281,8,0,,0,0,0,9000,0,0,0,,480,960,0,0,2001,口粮半价礼包,dailyGiftbag,Bumdle_Spring,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
168,282,8,0,,0,0,0,0,3000,0,0,,480,960,0,0,2001,零件半价礼包,dailyGiftbag,Bumdle_Spring,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
169,283,8,71,41-50,0,0,0,0,0,0,0,1805-1,1299,0,0,0,2001,MK23新春装扮,dailyGiftbag,Bumdle_Spring2018,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
170,284,8,72,41-50,0,0,0,0,0,0,0,1802-1,1699,0,0,0,2001,S.A.T.8新春装扮,dailyGiftbag,Bumdle_Spring2018,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
171,285,8,73,41-100,0,0,0,0,0,0,0,1803-1,1999,0,0,0,2001,ART556新春装扮,dailyGiftbag,Bumdle_Spring2018,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
172,286,8,0,7-2,0,0,0,0,0,0,0,,998,1160,0,0,2005,甜蜜誓约礼包,dailyGiftbag,Bumdle_Valentine2018,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
173,287,8,0,,0,0,0,0,0,0,0,,128,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_indigo,1,,1.00,0,0,0,138,0,0,0,0,3002,,0
174,288,8,0,"13-1,8-1,41-100,506-200",0,0,0,0,0,0,0,100003-10,599,0,0,0,2001,元宵节特惠,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
175,289,8,70,"7-1,41-50",0,0,0,0,0,0,0,1904-1,1888,0,0,0,2001,G36誓约装扮,dailyGiftbag,Bumdle_whiteValentine,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
176,290,8,0,"1-10,3-10",0,0,0,0,0,0,0,,430,860,0,0,2001,契约半价礼包,dailyGiftbag,Bumdle_brown,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
177,291,8,0,,0,9000,0,0,0,0,0,,480,960,0,0,2001,人力半价礼包,dailyGiftbag,Bumdle_blue,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
178,292,8,0,,0,0,9000,0,0,0,0,,480,960,0,0,2001,弹药半价礼包,dailyGiftbag,Bumdle_blue,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
179,293,8,0,,0,0,0,9000,0,0,0,,480,960,0,0,2001,口粮半价礼包,dailyGiftbag,Bumdle_blue,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
180,294,8,0,,0,0,0,0,3000,0,0,,480,960,0,0,2001,零件半价礼包,dailyGiftbag,Bumdle_blue,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
181,295,8,12,,0,0,0,0,0,0,0,,0,0,0,0,2001,家具：复活节的白兔,dailyGiftbag,easter2018_deco1_A_icon,0,,1.00,0,0,0,140,1,100008-100,0,0,1004,,0
182,296,8,12,,0,0,0,0,0,0,0,,0,0,0,0,2001,家具：兔子麦克风,dailyGiftbag,easter2018_deco2_icon,0,,1.00,0,0,0,141,1,100008-100,0,0,1004,,0
183,297,8,12,,0,0,0,0,0,0,0,,0,0,0,0,2001,家具：兔耳朵音箱,dailyGiftbag,easter2018_deco3_icon,0,,1.00,0,0,0,142,1,100008-100,0,0,1004,,0
184,298,8,12,,0,0,0,0,0,0,0,,0,0,0,0,2001,家具：彩蛋挂饰：小心引爆,dailyGiftbag,easter2018_walldeco1_icon,0,,1.00,0,0,0,143,1,100008-100,0,0,1004,,0
185,299,8,11,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：蓝色加厚披风,dailyGiftbag,人形装备_伪装披风_PTRD,0,,1.00,0,0,0,144,1,100008-100,0,0,1004,,0
186,300,8,13,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：16Lab6-24X56,dailyGiftbag,配件_光学瞄准镜_S,0,,1.00,0,0,0,145,1,100008-80,0,0,1004,,0
187,301,8,13,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：16Lab高速弹,dailyGiftbag,弹匣_高速弹_S,0,,1.00,0,0,0,146,1,100008-80,0,0,1004,,0
188,302,8,14,1260-1,0,0,0,0,0,0,0,,0,0,0,0,2001,名片背景：复活节警告,dailyGiftbag,card_rank4_Easter,0,,1.00,0,0,0,0,1,100008-50,0,0,1004,,0
189,303,8,15,1261-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：复活节白兔,dailyGiftbag,profilePic_Easter_bunny,0,,1.00,0,0,0,0,1,100008-35,0,0,1004,,0
190,304,8,16,41-1,0,0,0,0,0,0,0,,0,0,0,0,2200,采购币,dailyGiftbag,Furniture_Coin,0,,1.00,0,0,0,0,1,100008-3,0,0,1004,,0
191,305,8,17,45-2,0,0,0,0,0,0,0,,0,0,0,0,2400,记忆碎片*2,dailyGiftbag,Memory_pieces,0,,1.00,0,0,0,0,1,100008-1,0,0,1004,,0
192,306,8,0,,0,0,0,0,0,0,0,,580,0,0,0,2001,复活节特惠,dailyGiftbag,Bumdle_easter,0,,1.00,0,0,0,147,0,0,0,0,3002,,0
193,307,8,0,"506-200,44-200",0,0,0,0,0,0,0,,128,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_purple,1,,1.00,0,0,0,0,0,0,0,0,3002,,0
194,308,8,0,"1-1,3-1",0,400,400,400,200,0,0,,99,0,0,0,2001,一发入魂礼包,dailyGiftbag,Bumdle_package,1,,1.00,0,0,0,0,0,0,0,0,3002,,0
195,309,8,0,,0,0,0,0,0,0,0,,398,0,0,0,2001,心智升级特惠,dailyGiftbag,Bumdle_may,1,,1.00,0,0,0,148,0,0,0,0,3002,,0
196,310,8,1,,0,0,0,0,0,0,0,,0,0,0,0,2001,人形：菲尔,dailyGiftbag,,0,,1.00,0,0,0,151,1,100028-120,0,0,1004,,0
197,311,8,2,,0,0,0,0,0,0,0,,0,0,0,0,2001,菲尔专属装备：漆黑之猫,dailyGiftbag,,0,,1.00,0,0,0,152,1,100028-120,0,0,1004,,0
198,312,8,3,,0,0,0,0,0,0,0,,0,0,0,0,2003,妖精：普蕾娅&卡米莉娅,dailyGiftbag,,0,,1.00,0,0,0,153,1,100028-80,0,0,1004,,0
199,313,8,3,,0,0,0,0,0,0,0,,0,0,0,0,2003,妖精：希依,dailyGiftbag,,0,,1.00,0,0,0,154,1,100028-80,0,0,1004,,0
200,314,8,4,,0,0,0,0,0,0,0,,0,0,0,0,2001,家具：旧日的音游街机,dailyGiftbag,,0,,1.00,0,0,0,155,1,100028-80,0,0,1004,,0
201,315,8,4,,0,0,0,0,0,0,0,,0,0,0,0,2001,家具：梦中的水晶球,dailyGiftbag,,0,,1.00,0,0,0,156,1,100028-80,0,0,1004,,0
202,316,8,5,1286-1,0,0,0,0,0,0,0,,0,0,0,0,2001,名片背景：口袋城大冒险,dailyGiftbag,,0,,1.00,0,0,0,0,1,100028-40,0,0,1004,,0
203,317,8,9,1276-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：黑骑士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100028-20,0,0,1004,,0
204,318,8,8,1277-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：风语者,dailyGiftbag,,0,,1.00,0,0,0,0,1,100028-20,0,0,1004,,0
205,319,8,8,1278-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：堕天使,dailyGiftbag,,0,,1.00,0,0,0,0,1,100028-20,0,0,1004,,0
206,320,8,9,1279-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：白人偶,dailyGiftbag,,0,,1.00,0,0,0,0,1,100028-20,0,0,1004,,0
207,321,8,10,1280-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：猫战士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100028-20,0,0,1004,,0
208,322,8,6,1281-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：克莉尔,dailyGiftbag,,0,,1.00,0,0,0,0,1,100028-20,0,0,1004,,0
209,323,8,6,1282-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：菲尔,dailyGiftbag,,0,,1.00,0,0,0,0,1,100028-20,0,0,1004,,0
210,324,8,7,1283-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：口袋城女王,dailyGiftbag,,0,,1.00,0,0,0,0,1,100028-20,0,0,1004,,0
211,325,8,10,,0,0,0,0,0,0,0,200001-1,0,0,0,0,2050,作战报告书,dailyGiftbag,,0,,1.00,0,0,0,0,1,100028-2,0,0,1004,,0
212,326,8,0,,0,0,0,0,0,0,0,,128,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_orange,1,,1.00,0,0,0,157,0,0,0,0,3002,,0
213,327,8,0,7-2,0,0,0,0,0,0,0,,998,0,0,0,2005,劳动节特惠,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
214,328,8,0,41-50,0,0,0,0,0,0,0,509-1,1588,0,0,0,2001,克莉尔口袋城装扮礼包,dailyGiftbag,Bumdle_djmax,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
215,329,8,0,41-50,0,0,0,0,0,0,0,510-1,1588,0,0,0,2001,菲尔口袋城装扮礼包,dailyGiftbag,Bumdle_djmax,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
216,330,8,1,,0,0,0,0,0,0,0,,0,0,0,0,2001,装扮：格琳娜-黑猫小姐,dailyGiftbag,NPC_kalina_207,0,,1.00,0,0,0,158,1,100028-120,0,0,1004,,0
217,331,8,0,"1-1,3-1",0,400,400,400,200,0,0,,99,326,0,0,2001,Daily Special Offer Package,dailyGiftbag,Bumdle_red,1,,1.00,0,0,0,0,0,0,0,0,3002,,0
218,332,8,0,"1-10,3-10",0,0,0,0,0,0,0,,430,860,0,0,2001,契约半价礼包,dailyGiftbag,Bumdle_brown,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
219,333,8,0,,0,9000,0,0,0,0,0,,480,960,0,0,2001,人力半价礼包,dailyGiftbag,Bumdle_blue,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
220,334,8,0,,0,0,9000,0,0,0,0,,480,960,0,0,2001,弹药半价礼包,dailyGiftbag,Bumdle_blue,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
221,335,8,0,,0,0,0,9000,0,0,0,,480,960,0,0,2001,口粮半价礼包,dailyGiftbag,Bumdle_blue,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
222,336,8,0,,0,0,0,0,3000,0,0,,480,960,0,0,2001,零件半价礼包,dailyGiftbag,Bumdle_blue,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
223,337,8,67,41-100,0,0,0,0,0,0,0,2103-1,1999,0,0,0,2001,维尔德MKⅡ-夜幕危机,dailyGiftbag,Bumdle_2yearpackage,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
224,338,8,68,7-1,0,0,0,0,0,0,0,2105-1,1588,0,0,0,2001,柯尔特左轮-奇迹女王,dailyGiftbag,Bumdle_2yearpackage,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
225,339,8,69,"41-100,7-1",0,0,0,0,0,0,0,2104-1,2580,0,0,0,2001,ZasM21-白棋王后,dailyGiftbag,Bumdle_2yearpackage,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
226,340,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：汤姆森,dailyGiftbag,profilePic_rank5_Thompson,0,,1.00,0,0,0,160,1,100010-1,0,0,1001,,0
227,341,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：维克托,dailyGiftbag,profilePic_rank5_Vector,0,,1.00,0,0,0,161,1,100010-1,0,0,1001,,0
228,342,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：Kar98k,dailyGiftbag,profilePic_rank5_Kar98k,0,,1.00,0,0,0,162,1,100010-1,0,0,1001,,0
229,343,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：WA2000,dailyGiftbag,profilePic_rank5_WA2000,0,,1.00,0,0,0,163,1,100010-1,0,0,1001,,0
230,344,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：李-恩菲尔德,dailyGiftbag,profilePic_rank5_MLEMK1,0,,1.00,0,0,0,164,1,100010-1,0,0,1001,,0
231,345,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：NTW-20,dailyGiftbag,profilePic_rank5_NTW20,0,,1.00,0,0,0,165,1,100010-1,0,0,1001,,0
232,346,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：G41,dailyGiftbag,profilePic_rank5_G41,0,,1.00,0,0,0,166,1,100010-1,0,0,1001,,0
233,347,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：HK416,dailyGiftbag,profilePic_rank5_HK416,0,,1.00,0,0,0,167,1,100010-1,0,0,1001,,0
234,348,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：灰熊MkⅤ,dailyGiftbag,profilePic_rank5_Grizzly,0,,1.00,0,0,0,168,1,100010-1,0,0,1001,,0
235,349,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：M950A,dailyGiftbag,profilePic_rank5_M950A,0,,1.00,0,0,0,169,1,100010-1,0,0,1001,,0
236,350,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：G36C,dailyGiftbag,profilePic_rank5_G36C,0,,1.00,0,0,0,170,1,100010-1,0,0,1001,,0
237,351,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：FAL,dailyGiftbag,profilePic_rank5_FNFAL,0,,1.00,0,0,0,171,1,100010-1,0,0,1001,,0
238,352,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MG5,dailyGiftbag,profilePic_rank5_MG5,0,,1.00,0,0,0,172,1,100010-1,0,0,1001,,0
239,353,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：内格夫,dailyGiftbag,profilePic_rank5_NEGEV,0,,1.00,0,0,0,173,1,100010-1,0,0,1001,,0
240,354,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：维尔德MkⅡ,dailyGiftbag,profilePic_rank5_Welrod,0,,1.00,0,0,0,174,1,100010-1,0,0,1001,,0
241,355,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：索米,dailyGiftbag,profilePic_rank5_KP31,0,,1.00,0,0,0,175,1,100010-1,0,0,1001,,0
242,356,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：G11,dailyGiftbag,profilePic_rank5_G11,0,,1.00,0,0,0,176,1,100010-1,0,0,1001,,0
243,357,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MG4,dailyGiftbag,profilePic_rank5_MG4,0,,1.00,0,0,0,177,1,100010-1,0,0,1001,,0
244,358,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：NZ75,dailyGiftbag,profilePic_rank5_NZ75,0,,1.00,0,0,0,178,1,100010-1,0,0,1001,,0
245,359,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：79式,dailyGiftbag,profilePic_rank5_79type,0,,1.00,0,0,0,179,1,100010-1,0,0,1001,,0
246,360,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：M99,dailyGiftbag,profilePic_rank5_M99,0,,1.00,0,0,0,180,1,100010-1,0,0,1001,,0
247,361,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：95式,dailyGiftbag,profilePic_rank5_95type,0,,1.00,0,0,0,181,1,100010-1,0,0,1001,,0
248,362,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：97式,dailyGiftbag,profilePic_rank5_97type,0,,1.00,0,0,0,182,1,100010-1,0,0,1001,,0
249,363,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：SR-3MP,dailyGiftbag,profilePic_rank5_SR3MP,0,,1.00,0,0,0,183,1,100010-1,0,0,1001,,0
250,364,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：IWS 2000,dailyGiftbag,profilePic_rank5_IWS2000,0,,1.00,0,0,0,184,1,100010-1,0,0,1001,,0
251,365,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：KSG,dailyGiftbag,profilePic_rank5_KSG,0,,1.00,0,0,0,185,1,100010-1,0,0,1001,,0
252,366,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：塞伽12型,dailyGiftbag,profilePic_rank5_Saiga12,0,,1.00,0,0,0,186,1,100010-1,0,0,1001,,0
253,367,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：RFB,dailyGiftbag,profilePic_rank5_RFB,0,,1.00,0,0,0,187,1,100010-1,0,0,1001,,0
254,368,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：PKP,dailyGiftbag,profilePic_rank5_PKP,0,,1.00,0,0,0,188,1,100010-1,0,0,1001,,0
255,369,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：T91,dailyGiftbag,profilePic_rank5_T91,0,,1.00,0,0,0,189,1,100010-1,0,0,1001,,0
256,370,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：竞争者,dailyGiftbag,profilePic_rank5_Contender,0,,1.00,0,0,0,190,1,100010-1,0,0,1001,,0
257,371,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：S.A.T.8,dailyGiftbag,profilePic_rank5_SAT8,0,,1.00,0,0,0,191,1,100010-1,0,0,1001,,0
258,372,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：K2,dailyGiftbag,profilePic_rank5_K2,0,,1.00,0,0,0,192,1,100010-1,0,0,1001,,0
259,373,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：Zas M21,dailyGiftbag,profilePic_rank5_ZastavaM21,0,,1.00,0,0,0,193,1,100010-1,0,0,1001,,0
260,374,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：卡尔卡诺M1891,dailyGiftbag,profilePic_rank5_Carcano1891,0,,1.00,0,0,0,194,1,100010-1,0,0,1001,,0
261,375,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：卡尔卡诺M91/38,dailyGiftbag,profilePic_rank5_Carcano9138,0,,1.00,0,0,0,195,1,100010-1,0,0,1001,,0
262,376,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AN-94,dailyGiftbag,profilePic_rank5_AN94,0,,1.00,0,0,0,196,1,100010-1,0,0,1001,,0
263,377,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AK-12,dailyGiftbag,profilePic_rank5_AK12,0,,1.00,0,0,0,197,1,100010-1,0,0,1001,,0
264,378,8,0,1303-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：真核面具纪念头像,dailyGiftbag,profilePic_mask,0,,1.00,0,0,0,0,1,100010-1,0,0,1001,,0
265,379,8,0,,0,0,0,0,0,0,0,,118,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_navy,1,,1.00,0,0,0,198,0,0,0,0,3002,,0
266,380,8,0,"13-1,41-500",0,0,0,0,0,0,0,,1999,0,0,0,2001,盛夏特惠礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
267,381,8,66,"7-1,41-100",0,0,0,0,0,0,0,2201-1,2588,0,0,0,2001,卡尔卡诺M1891童话节装扮,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
268,382,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：TAC-50,dailyGiftbag,profilePic_rank5_Cac50,0,,1.00,0,0,0,501,1,100012-240,0,0,1004,,0
269,383,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,宠物：端午粽子猫,dailyGiftbag,dwj2018_cat,0,,1.00,0,0,0,502,1,100012-120,0,0,1004,,0
270,384,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,宿舍家装：端午粽子秋千,dailyGiftbag,dwj2018_deco_02,0,,1.00,0,0,0,503,1,100012-120,0,0,1004,,0
271,385,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,宿舍家装：端午节龙舟,dailyGiftbag,dwj2018_deco_01,0,,1.00,0,0,0,504,1,100012-120,0,0,1004,,0
272,386,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,宿舍家装：端午传统鼓乐,dailyGiftbag,dwj2018_deco_03,0,,1.00,0,0,0,505,1,100012-120,0,0,1004,,0
273,387,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：16LabMARS,dailyGiftbag,配件_ACOG瞄准镜_S,0,,1.00,0,0,0,506,1,100012-100,0,0,1004,,0
274,388,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：16LabT4外骨骼,dailyGiftbag,人形装备_外骨骼_S,0,,1.00,0,0,0,507,1,100012-100,0,0,1004,,0
275,389,8,0,1315-1,0,0,0,0,0,0,0,,0,0,0,0,2001,名片：粽武节,dailyGiftbag,card_2018dwj,0,,1.00,0,0,0,0,1,100012-50,0,0,1004,,0
276,390,8,0,1313-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：合金粽备,dailyGiftbag,profilePic_2018dwj_1,0,,1.00,0,0,0,0,1,100012-35,0,0,1004,,0
277,391,8,0,1314-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：粽子猫,dailyGiftbag,profilePic_2018dwj_2,0,,1.00,0,0,0,0,1,100012-35,0,0,1004,,0
278,392,8,0,41-1,0,0,0,0,0,0,0,,0,0,0,0,2100,采购币,dailyGiftbag,Furniture_Coin,0,,1.00,0,0,0,0,1,100012-2,0,0,1004,,0
279,393,8,0,,0,0,0,0,0,0,0,200001-1,0,0,0,0,2200,作战报告书,dailyGiftbag,battle_report,0,,1.00,0,0,0,0,1,100012-2,0,0,1004,,0
280,394,8,0,"1-10,3-10",0,0,0,0,0,0,0,,430,860,0,0,2001,契约半价礼包,dailyGiftbag,Bumdle_brown,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
281,395,8,0,,0,9000,0,0,0,0,0,,480,960,0,0,2001,人力半价礼包,dailyGiftbag,Bumdle_blue,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
282,396,8,0,,0,0,9000,0,0,0,0,,480,960,0,0,2001,弹药半价礼包,dailyGiftbag,Bumdle_blue,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
283,397,8,0,,0,0,0,9000,0,0,0,,480,960,0,0,2001,口粮半价礼包,dailyGiftbag,Bumdle_blue,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
284,398,8,0,,0,0,0,0,3000,0,0,,480,960,0,0,2001,零件半价礼包,dailyGiftbag,Bumdle_blue,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
