,id,gun_id,gun_level,location,position,life,pow,hit,dodge,rate,skill1,skill2,number,equip1,equip2,equip3,skin,eat_lv,if_modification
1325,3593,42,100,1,7,465,105,66,25,10,10,10,5,3020,3004,3090,0,100,0
1326,3594,43,100,1,7,400,83,70,29,12,10,10,5,3020,3004,3090,0,100,0
1327,3595,44,100,1,7,420,77,64,24,12,10,10,5,3020,3004,3090,0,100,0
1328,3596,46,100,1,7,420,90,69,36,12,10,10,5,3020,3004,3090,0,100,0
1329,3597,48,100,1,7,440,83,72,26,13,10,10,5,3020,3004,3090,0,100,0
1330,3598,49,100,1,7,465,64,56,31,11,10,10,5,3020,3004,3090,0,100,0
1331,3599,50,100,1,7,400,90,69,35,13,10,10,5,3020,3004,3090,0,100,0
1332,3600,53,100,1,7,465,109,66,25,10,10,10,5,3020,3004,3090,0,100,0
1333,3601,95,100,1,7,510,69,52,32,10,10,10,5,3020,3004,3090,0,100,0
1334,3602,117,100,1,7,465,73,63,22,12,10,10,5,3020,3004,3090,0,100,0
1335,3603,124,100,1,7,440,70,56,23,12,10,10,5,3020,3004,3090,0,100,0
1336,3604,128,100,1,7,440,105,72,28,11,10,10,5,3020,3004,3090,0,100,0
1337,3605,145,100,1,7,400,105,59,28,11,10,10,5,3020,3004,3090,0,100,0
1338,3606,146,100,1,7,440,76,70,25,13,10,10,5,3020,3004,3090,0,100,0
1339,3607,147,100,1,7,400,83,72,34,10,10,10,5,3020,3004,3090,0,100,0
1340,3608,148,100,1,7,440,107,69,25,11,10,10,5,3020,3004,3090,0,100,0
1341,3609,174,100,1,7,375,80,69,36,11,10,10,5,3020,3004,3090,0,100,0
1342,3610,179,100,1,7,410,110,77,29,11,10,10,5,3020,3004,3090,0,100,0
1343,3611,180,100,1,7,420,98,63,27,11,10,10,5,3020,3004,3090,0,100,0
1344,3612,182,100,1,7,485,70,56,28,10,10,10,5,3020,3004,3090,0,100,0
1345,3613,184,100,1,7,450,80,74,24,12,10,10,5,3020,3004,3090,0,100,0
1346,3614,192,100,1,7,450,106,78,28,11,10,10,5,3020,3004,3090,0,100,0
1347,3615,197,100,1,7,400,93,76,37,12,10,10,5,3020,3004,3090,0,100,0
1348,3616,198,100,1,7,365,99,80,39,12,10,10,5,3020,3004,3090,0,100,0
1349,3617,200,100,1,7,410,85,79,28,12,10,10,5,3020,3004,3090,0,100,0
1350,3618,201,100,1,7,440,92,67,24,10,10,10,5,3020,3004,3090,0,100,0
1351,3619,204,100,1,7,410,94,82,31,13,10,10,5,3020,3004,3090,0,100,0
1352,3620,211,100,1,7,435,89,72,31,12,10,10,5,3020,3004,3090,0,100,0
1353,3621,217,100,1,7,405,60,69,35,13,10,10,5,3020,3004,3090,0,100,0
1354,3622,222,100,1,7,435,103,73,27,11,10,10,5,3020,3004,3090,0,100,0
1355,3623,226,100,1,7,405,65,72,28,15,10,10,5,3020,3004,3090,0,100,0
1356,3624,230,100,1,7,405,75,70,28,12,10,10,5,3020,3004,3090,0,100,0
1357,3625,231,100,1,7,440,104,68,26,12,10,10,5,3020,3004,3090,0,100,0
1358,3626,235,100,1,7,435,85,73,27,12,10,10,5,3020,3004,3090,0,100,0
1359,3627,241,100,1,7,450,102,68,24,9,10,10,5,3020,3004,3090,0,100,0
1360,3628,247,100,1,7,390,81,68,32,13,10,10,5,3020,3004,3090,0,100,0
1361,3629,252,100,1,7,440,104,69,26,11,10,10,5,3020,3004,3090,0,100,0
1362,3630,255,100,1,7,450,71,68,30,11,10,10,5,3020,3004,3090,0,100,0
1363,3631,256,100,1,7,440,89,62,24,10,10,10,5,3020,3004,3090,0,100,0
1364,3632,257,100,1,7,440,96,85,27,12,10,10,5,3020,3004,3090,0,100,0
1365,3633,261,100,1,7,420,84,77,36,15,10,10,5,3020,3004,3090,0,100,0
1366,3634,266,100,1,7,405,89,86,30,14,10,10,5,3020,3004,3090,0,100,0
1367,3635,268,100,1,7,440,75,65,23,12,10,10,5,3020,3004,3090,0,100,0
1368,3636,270,100,1,7,420,72,65,32,13,10,10,5,3020,3004,3090,0,100,0
1369,3637,273,100,1,7,440,81,67,26,12,10,10,5,3020,3004,3090,0,100,0
1370,3638,284,100,1,7,420,70,68,30,12,10,10,5,3020,3004,3090,0,100,0
1371,3639,54,100,1,7,605,29,40,38,23,10,10,5,3004,3032,3058,0,100,0
1372,3640,55,100,1,7,550,29,42,42,25,10,10,5,3004,3032,3058,0,100,0
1373,3641,56,100,1,7,550,31,42,38,24,10,10,5,3004,3032,3058,0,100,0
1374,3642,57,100,1,7,525,31,44,44,25,10,10,5,3004,3032,3058,0,100,0
1375,3643,58,100,1,7,660,33,30,29,20,10,10,5,3004,3032,3058,0,100,0
1376,3644,60,100,1,7,660,24,40,42,23,10,10,5,3004,3032,3058,0,100,0
1377,3645,61,100,1,7,635,34,40,31,20,10,10,5,3004,3032,3058,0,100,0
1378,3646,62,100,1,7,635,32,42,35,25,10,10,5,3004,3032,3058,0,100,0
1379,3647,64,100,1,7,635,29,38,35,22,10,10,5,3004,3032,3058,0,100,0
1380,3648,65,100,1,7,605,32,40,38,24,10,10,5,3004,3032,3058,0,100,0
1381,3649,66,100,1,7,690,33,30,30,21,10,10,5,3004,3032,3058,0,100,0
1382,3650,69,100,1,7,605,27,41,34,24,10,10,5,3004,3032,3058,0,100,0
1383,3651,70,100,1,7,550,32,40,32,23,10,10,5,3004,3032,3058,0,100,0
1384,3652,72,100,1,7,525,31,42,38,25,10,10,5,3004,3032,3058,0,100,0
1385,3653,105,100,1,7,525,27,47,47,24,10,10,5,3004,3032,3058,0,100,0
1386,3654,106,100,1,7,660,36,37,33,23,10,10,5,3004,3032,3058,0,100,0
1387,3655,108,100,1,7,580,27,42,35,23,10,10,5,3004,3032,3058,0,100,0
1388,3656,118,100,1,7,580,26,42,43,24,10,10,5,3004,3032,3058,0,100,0
1389,3657,119,100,1,7,550,32,47,47,25,10,10,5,3004,3032,3058,0,100,0
1390,3658,120,100,1,7,495,31,42,42,23,10,10,5,3004,3032,3058,0,100,0
1391,3659,122,100,1,7,605,27,38,35,29,10,10,5,3004,3032,3058,0,100,0
1392,3660,129,100,1,7,580,35,45,40,23,10,10,5,3004,3032,3058,0,100,0
1393,3661,130,100,1,7,580,35,45,40,24,10,10,5,3004,3032,3058,0,100,0
1394,3662,134,100,1,7,550,32,38,36,23,10,10,5,3004,3032,3058,0,100,0
1395,3663,138,100,1,7,605,45,32,29,18,10,10,5,3004,3032,3058,0,100,0
1396,3664,170,100,1,7,550,43,36,32,20,10,10,5,3004,3032,3058,0,100,0
1397,3665,171,100,1,7,550,43,39,35,22,10,10,5,3004,3032,3058,0,100,0
1398,3666,172,100,1,7,525,47,61,44,20,10,10,5,3004,3032,3058,0,100,0
1399,3667,175,100,1,7,580,35,47,43,24,10,10,5,3004,3032,3058,0,100,0
1400,3668,181,100,1,7,620,32,38,40,24,10,10,5,3004,3032,3058,0,100,0
1401,3669,187,100,1,7,580,32,42,33,24,10,10,5,3004,3032,3058,0,100,0
1402,3670,193,100,1,7,620,34,38,35,24,10,10,5,3004,3032,3058,0,100,0
1403,3671,194,100,1,7,635,31,44,36,24,10,10,5,3004,3032,3058,0,100,0
1404,3672,196,100,1,7,605,36,42,36,25,10,10,5,3004,3032,3058,0,100,0
1405,3673,206,100,1,7,550,38,55,46,28,10,10,5,3004,3032,3058,0,100,0
1406,3674,205,100,1,7,580,38,60,43,28,10,10,5,3004,3032,3058,0,100,0
1407,3675,207,100,1,7,550,30,38,40,24,10,10,5,3004,3032,3058,0,100,0
1408,3676,215,100,1,7,595,36,44,36,25,10,10,5,3004,3032,3058,0,100,0
1409,3677,216,100,1,7,540,30,40,36,25,10,10,5,3004,3032,3058,0,100,0
1410,3678,73,100,1,7,605,36,50,40,25,10,10,5,3004,3032,3058,0,100,0
1411,3679,223,100,1,7,550,31,39,35,23,10,10,5,3004,3032,3058,0,100,0
1412,3680,227,100,1,7,565,33,43,32,24,10,10,5,3004,3032,3058,0,100,0
1413,3681,236,100,1,7,675,35,47,32,26,10,10,5,3004,3032,3058,0,100,0
1414,3682,237,100,1,7,580,26,39,32,23,10,10,5,3004,3032,3058,0,100,0
1415,3683,239,100,1,7,580,31,40,33,21,10,10,5,3004,3032,3058,0,100,0
1416,3684,243,100,1,7,625,45,55,38,23,10,10,5,3004,3032,3058,0,100,0
1417,3685,258,100,1,7,580,31,41,38,24,10,10,5,3004,3032,3058,0,100,0
1418,3686,262,100,1,7,595,36,42,42,19,10,10,5,3004,3032,3058,0,100,0
1419,3687,265,100,1,7,525,31,44,40,23,10,10,5,3004,3032,3058,0,100,0
1420,3688,214,100,1,7,605,34,48,40,28,10,10,5,3004,3032,3058,0,100,0
1421,3689,274,100,1,7,580,36,48,42,27,10,10,5,3004,3032,3058,0,100,0
1422,3690,279,100,1,7,550,31,45,39,23,10,10,5,3004,3032,3058,0,100,0
1423,3691,75,100,1,7,785,62,27,29,38,10,10,5,3020,3004,3068,0,100,0
1424,3692,77,100,1,7,1075,60,15,13,28,10,10,5,3020,3004,3068,0,100,0
1425,3693,78,100,1,7,910,58,22,22,35,10,10,5,3020,3004,3068,0,100,0
1426,3694,79,100,1,7,785,53,31,32,49,10,10,5,3020,3004,3068,0,100,0
1427,3695,80,100,1,7,910,60,22,19,30,10,10,5,3020,3004,3068,0,100,0
1428,3696,84,100,1,7,825,54,30,30,41,10,10,5,3020,3004,3068,0,100,0
1429,3697,85,100,1,7,950,60,18,20,26,10,10,5,3020,3004,3068,0,100,0
1430,3698,86,100,1,7,825,58,20,22,42,10,10,5,3020,3004,3068,0,100,0
1431,3699,88,100,1,7,990,53,22,18,40,10,10,5,3020,3004,3068,0,100,0
1432,3700,89,100,1,7,870,57,27,24,33,10,10,5,3020,3004,3068,0,100,0
1433,3701,109,100,1,7,990,53,23,23,37,10,10,5,3020,3004,3068,0,100,0
1434,3702,112,100,1,7,870,56,31,32,49,10,10,5,3020,3004,3068,0,100,0
1435,3703,121,100,1,7,870,54,21,22,32,10,10,5,3020,3004,3068,0,100,0
1436,3704,125,100,1,7,910,56,30,30,49,10,10,5,3020,3004,3068,0,100,0
1437,3705,149,100,1,7,825,55,25,24,37,10,10,5,3020,3004,3068,0,100,0
1438,3706,173,100,1,7,825,60,27,25,40,10,10,5,3020,3004,3068,0,100,0
1439,3707,185,100,1,7,705,57,34,37,55,10,10,5,3020,3004,3068,0,100,0
1440,3708,195,100,1,7,745,52,30,30,45,10,10,5,3020,3004,3068,0,100,0
1441,3709,199,100,1,7,870,57,22,20,35,10,10,5,3020,3004,3068,0,100,0
1442,3710,208,100,1,7,845,60,25,29,45,10,10,5,3020,3004,3068,0,100,0
1443,3711,238,100,1,7,825,57,29,31,43,10,10,5,3020,3004,3068,0,100,0
1444,3712,240,100,1,7,810,52,30,32,49,10,10,5,3020,3004,3068,0,100,0
1445,3713,249,100,1,7,845,55,27,24,39,10,10,5,3020,3004,3068,0,100,0
1446,3714,253,100,1,7,950,68,27,27,40,10,10,5,3020,3004,3068,0,100,0
1447,3715,254,100,1,7,845,55,22,22,34,10,10,5,3020,3004,3068,0,100,0
1448,3716,263,100,1,7,910,57,30,32,46,10,10,5,3020,3004,3068,0,100,0
1449,3717,264,100,1,7,870,66,30,26,27,10,10,5,3020,3004,3068,0,100,0
1450,3718,271,100,1,7,825,50,26,30,44,10,10,5,3020,3004,3068,0,100,0
1451,3719,275,100,1,7,950,56,22,20,41,10,10,5,3020,3004,3068,0,100,0
1452,3720,276,100,1,7,990,68,19,18,34,10,10,5,3020,3004,3068,0,100,0
1453,3721,151,100,1,7,1375,25,10,10,7,10,10,5,3044,3076,3004,0,100,0
1454,3722,152,100,1,7,1265,21,9,9,8,10,10,5,3044,3076,3004,0,100,0
1455,3723,153,100,1,7,1265,19,10,10,7,10,10,5,3044,3076,3004,0,100,0
1456,3724,154,100,1,7,1320,18,9,8,8,10,10,5,3044,3076,3004,0,100,0
1457,3725,155,100,1,7,1320,19,9,8,9,10,10,5,3044,3076,3004,0,100,0
1458,3726,156,100,1,7,1210,18,12,16,10,10,10,5,3044,3076,3004,0,100,0
1459,3727,157,100,1,7,1265,17,11,10,9,10,10,5,3044,3076,3004,0,100,0
1460,3728,158,100,1,7,1375,23,7,8,7,10,10,5,3044,3076,3004,0,100,0
1461,3729,159,100,1,7,1210,18,9,11,8,10,10,5,3044,3076,3004,0,100,0
1462,3730,160,100,1,7,1320,17,10,9,10,10,10,5,3044,3076,3004,0,100,0
1463,3731,161,100,1,7,1320,20,10,11,8,10,10,5,3044,3076,3004,0,100,0
1464,3732,162,100,1,7,1375,19,9,7,9,10,10,5,3044,3076,3004,0,100,0
1465,3733,163,100,1,7,1345,18,10,9,12,10,10,5,3044,3076,3004,0,100,0
1466,3734,164,100,1,7,1300,18,11,10,8,10,10,5,3044,3076,3004,0,100,0
1467,3735,165,100,1,7,1375,19,10,9,10,10,10,5,3044,3076,3004,0,100,0
1468,3736,188,100,1,7,1410,17,11,10,9,10,10,5,3044,3076,3004,0,100,0
1469,3737,189,100,1,7,1300,17,9,8,11,10,10,5,3044,3076,3004,0,100,0
1470,3738,190,100,1,7,1265,20,10,9,8,10,10,5,3044,3076,3004,0,100,0
1471,3739,229,100,1,7,1320,20,11,10,9,10,10,5,3044,3076,3004,0,100,0
1472,3740,278,100,1,7,1210,21,11,11,9,10,10,5,3044,3076,3004,0,100,0
1473,3741,281,100,1,7,1235,18,10,11,10,10,10,5,3044,3076,3004,0,100,0
1474,3742,282,100,1,7,1265,19,11,11,9,10,10,5,3044,3076,3004,0,100,0
1475,3743,283,100,1,7,1155,23,10,13,10,10,10,5,3044,3076,3004,0,100,0
1476,9101,212,100,1,7,66,18,45,70,19,1,0,1,0,0,0,0,100,0
1477,9102,99,100,2,17,80,18,46,57,19,1,0,1,0,0,0,0,100,0
1478,9201,25,100,3,19,185,18,11,50,24,1,0,1,0,0,0,0,100,0
1479,9202,27,100,4,19,159,15,11,72,30,1,0,1,0,0,0,0,100,0
1480,9301,36,100,5,9,420,83,63,35,11,10,0,5,0,0,0,0,100,0
1481,9302,270,100,1,7,420,72,65,32,13,10,0,5,0,0,0,0,100,0
1482,9401,70,100,2,7,550,32,40,32,23,10,0,5,0,0,0,0,100,0
1483,9402,171,100,3,9,550,43,39,35,22,10,0,5,0,0,0,0,100,0
1484,9501,199,100,4,19,174,57,22,20,35,1,0,1,0,0,0,0,100,0
1485,9502,121,100,5,9,174,54,21,22,32,1,0,1,0,0,0,0,100,0
1486,9601,159,100,1,18,1210,18,9,11,8,10,0,5,0,0,0,0,100,0
1487,9602,162,100,2,8,1375,19,9,7,9,10,0,5,0,0,0,0,100,0
1488,9701,30156,120,3,8,565,104,102,92,158,10,10,5,3016,3004,3032,0,120,3
1489,9702,30164,120,4,7,565,100,100,100,160,10,10,5,3004,3032,3099,0,120,3
1490,9703,30229,120,5,9,540,100,100,104,156,10,10,5,3016,3004,3032,0,120,3
1491,10001,55,30,1,8,216,9,13,13,8,10,0,3,0,0,0,0,30,0
1492,10002,57,30,1,8,204,9,13,13,8,10,0,3,0,0,0,0,30,0
1493,10003,56,30,1,8,216,9,13,12,7,10,0,3,0,0,0,0,30,0
1494,10004,143,30,1,8,378,5,4,18,9,10,0,3,0,0,0,0,30,0
1495,10005,96,100,3,8,430,25,45,58,18,10,0,5,3224,3072,3058,0,100,0
1496,10006,130,100,4,7,580,35,45,40,24,10,0,5,3004,3032,3234,0,100,0
1497,10007,57,100,5,9,525,31,44,44,25,10,0,5,3004,3224,3032,0,100,0
1498,10008,28,100,1,13,990,18,11,59,26,10,0,5,3040,3072,3066,0,100,0
1499,10009,336,100,2,14,925,16,11,65,27,10,0,5,3040,3072,3066,0,100,0
1500,10010,36,100,1,7,420,83,63,35,11,10,0,5,3020,3040,3090,0,100,0
1501,10011,43,100,2,8,400,83,70,29,12,10,0,5,3020,3040,3090,0,100,0
1502,10012,37,100,3,9,420,67,61,23,13,10,0,5,3020,3040,3090,0,100,0
1503,10013,10,100,4,13,285,16,52,88,21,10,0,5,3066,3072,3040,0,100,0
1504,10014,114,100,5,14,400,19,63,80,19,10,0,5,3066,3072,3040,0,100,0
1505,10015,112,100,1,7,870,56,31,32,49,10,0,5,3020,3224,3068,0,100,0
1506,10016,75,100,2,8,785,62,27,29,38,10,0,5,3020,3224,3067,0,100,0
1507,10017,81,100,3,9,870,56,20,18,25,10,0,5,3020,3224,3068,0,100,0
1508,10018,96,100,4,13,430,25,45,58,18,10,0,5,3224,3072,3058,0,100,0
1509,10019,162,100,5,18,1375,19,9,7,9,10,0,5,3044,3076,3012,0,100,0
1510,10020,55,20,1,8,132,6,8,8,5,10,0,2,322,0,0,0,20,0
1511,10021,57,20,2,7,126,6,9,9,5,10,0,2,322,0,0,0,20,0
1512,10022,56,20,3,9,132,6,8,8,5,10,0,2,322,0,0,0,20,0
1513,10023,103,25,4,13,230,5,3,16,7,10,0,2,322,0,0,0,25,0
1514,10024,233,25,5,14,84,6,15,20,5,10,0,2,322,0,0,0,25,0
1515,10025,50,9,1,7,43,8,6,3,1,10,0,1,0,0,0,0,9,0
1516,10026,36,9,2,8,46,7,6,3,1,10,0,1,0,0,0,0,9,0
1517,10027,48,9,3,9,48,7,6,3,1,10,0,1,0,0,0,0,9,0
1518,10028,37,90,1,8,400,60,55,21,12,10,0,5,0,0,0,0,90,0
1519,10029,53,90,2,9,440,98,59,23,9,10,0,5,0,0,0,0,90,0
1520,10030,96,90,3,12,410,22,41,52,17,10,0,5,0,0,0,0,90,0
1521,10031,114,90,4,13,380,17,57,72,17,10,0,5,0,0,0,0,90,0
1522,10032,10,90,5,14,270,14,47,79,19,10,0,5,0,0,0,0,90,0
1523,10033,55,29,1,8,142,9,12,12,7,10,0,2,0,0,0,0,29,0
1524,10034,57,29,2,7,136,9,13,13,7,10,0,2,0,0,0,0,29,0
1525,10035,56,29,3,9,142,9,12,11,7,10,0,2,0,0,0,0,29,0
1526,10036,103,29,4,13,238,5,4,18,8,10,0,2,0,0,0,0,29,0
1527,10037,101,29,5,14,226,5,4,19,8,10,0,2,0,0,0,0,29,0
1528,10038,55,30,1,8,216,9,13,13,8,10,0,3,0,0,0,0,30,0
1529,10039,57,30,2,7,204,9,13,13,8,10,0,3,0,0,0,0,30,0
1530,10040,56,30,3,9,216,9,13,12,7,10,0,3,0,0,0,0,30,0
1531,10041,103,30,4,13,360,5,4,19,8,10,0,3,0,0,0,0,30,0
1532,10042,101,30,5,14,342,5,4,20,8,10,0,3,0,0,0,0,30,0
1533,10043,55,9,1,8,60,3,4,4,2,10,0,1,0,0,0,0,9,0
1534,10044,57,9,2,7,57,3,4,4,2,10,0,1,0,0,0,0,9,0
1535,10045,56,9,3,9,60,3,4,4,2,10,0,1,0,0,0,0,9,0
1536,10046,103,9,4,13,100,2,1,6,3,10,0,1,0,0,0,0,9,0
1537,10047,101,9,5,14,96,2,1,6,3,10,0,1,0,0,0,0,9,0
1538,10048,55,18,1,8,130,5,8,8,5,10,0,2,0,0,0,0,18,0
1539,10049,57,18,2,7,124,6,8,8,5,10,0,2,0,0,0,0,18,0
1540,10050,56,18,3,9,130,6,8,7,5,10,0,2,0,0,0,0,18,0
1541,10051,103,18,4,13,218,3,2,11,5,10,0,2,0,0,0,0,18,0
1542,10052,101,18,5,14,208,3,3,12,5,10,0,2,0,0,0,0,18,0
1543,10053,57,30,1,7,204,9,13,13,8,10,0,3,0,0,0,0,30,0
1544,10054,56,30,2,9,216,9,13,12,7,10,0,3,0,0,0,0,30,0
1545,10055,10,30,3,8,111,5,16,26,7,10,0,3,0,0,0,0,30,0
1546,10056,103,30,4,12,360,5,4,19,8,10,0,3,0,0,0,0,30,0
1547,10057,143,30,5,13,378,5,4,18,9,10,0,3,0,0,0,0,30,0
1548,10058,50,30,1,7,156,27,20,10,4,10,0,3,0,0,0,0,30,0
1549,10059,48,30,2,9,171,25,22,8,4,10,0,3,0,0,0,0,30,0
1550,10060,253,30,1,7,369,20,8,8,12,10,0,3,0,0,0,0,30,0
1551,10061,173,30,2,9,321,18,8,8,12,10,0,3,0,0,0,0,30,0
1552,10062,55,20,1,8,132,6,8,8,5,1,0,2,0,0,0,0,20,0
1553,10063,57,20,2,7,126,6,9,9,5,1,0,2,0,0,0,0,20,0
1554,10064,56,20,3,9,132,6,8,8,5,1,0,2,0,0,0,0,20,0
1555,10065,103,20,4,13,222,4,3,13,5,1,0,2,0,0,0,0,20,0
1556,10066,143,20,5,12,232,4,3,12,6,1,0,2,0,0,0,0,20,0
1557,100011,9001,100,5,7,550,50,150,150,25,10,0,5,2098,0,0,0,100,0
1558,100012,9006,100,4,13,550,50,150,150,25,1,0,5,2098,0,0,0,100,0
1559,100013,9007,100,3,9,550,50,150,150,25,1,0,5,2098,0,0,0,100,0
1560,100014,9058,100,2,17,3300,150,150,0,100,1,0,5,2098,2097,0,0,100,0
1561,100015,9059,100,1,19,3300,150,150,0,100,1,0,5,2098,2097,0,0,100,0
1562,100021,9001,100,5,7,550,20,150,150,25,1,0,5,2098,0,0,0,100,0
1563,100022,9006,100,4,8,550,20,150,150,25,1,0,5,2098,0,0,0,100,0
1564,100023,9011,100,3,13,1650,150,150,0,100,1,0,5,2098,2097,0,0,100,0
1565,100024,9004,100,2,12,1650,150,150,0,100,1,0,5,2098,2097,0,0,100,0
1566,100025,9010,100,1,14,1650,150,150,0,100,1,0,5,2098,2097,0,0,100,0
1567,100031,9001,100,5,7,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
1568,100032,9006,100,4,13,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
1569,100033,9007,100,3,9,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
1570,100034,9004,100,2,17,1650,150,150,0,100,1,0,5,2098,2097,0,0,100,0
1571,100035,9010,100,1,19,1650,150,150,0,100,1,0,5,2098,2097,0,0,100,0
1572,100041,9001,100,5,7,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
1573,100042,9006,100,4,8,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
1574,100043,9007,100,3,9,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
1575,100044,9004,100,2,12,1650,150,150,0,100,1,0,5,2098,2097,0,0,100,0
1576,100045,9010,100,1,14,1650,150,150,0,100,1,0,5,2098,2097,0,0,100,0
1577,100061,9001,100,1,7,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
1578,100062,9006,100,2,8,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
1579,100063,9007,100,3,9,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
1580,100081,9001,100,5,7,550,20,150,150,25,1,0,5,2098,0,0,0,100,0
1581,100082,9006,100,4,8,550,20,150,150,25,1,0,5,2098,0,0,0,100,0
1582,100083,9007,100,3,9,550,25,150,150,25,1,0,5,2098,0,0,0,100,0
1583,100084,9004,100,2,12,1650,150,150,0,100,1,0,5,2098,2097,0,0,100,0
1584,100085,9010,100,1,13,1650,150,150,0,100,1,0,5,2098,2097,0,0,100,0
1585,100091,55,100,1,13,100,10,10,10,10,10,0,5,0,0,0,0,100,0
1586,100092,56,100,2,14,100,10,10,10,10,10,0,5,0,0,0,0,100,0
1587,100093,143,100,3,12,100,10,10,10,10,10,0,5,0,0,0,0,100,0
1588,100094,197,100,4,7,100,10,10,10,10,10,0,5,0,0,0,0,100,0
1589,100095,198,100,5,9,100,10,10,10,10,10,0,5,0,0,0,0,100,0
1590,100101,20057,100,1,8,525,260,100,100,50,10,0,5,3016,3100,3060,0,100,0
1591,100102,205,100,1,8,580,260,100,100,50,10,0,5,3016,3032,3058,0,100,0
1592,100103,55,100,1,8,550,250,100,100,50,10,0,5,0,0,0,0,100,0
1593,100104,206,100,1,8,550,260,100,100,50,10,0,5,3016,3032,3058,0,100,0
1594,100105,20055,100,1,8,550,255,100,100,50,10,0,5,3016,3032,3099,0,100,0
1595,100201,103,100,1,8,925,230,100,100,50,10,0,5,3040,3072,3016,0,100,0
1596,100202,101,100,1,8,880,230,100,100,50,10,0,5,3040,3072,3016,0,100,0
1597,100203,65,100,1,8,605,260,100,100,50,10,0,5,3016,3032,3058,0,100,0
1598,100204,122,100,1,8,605,260,100,100,50,10,0,5,3016,3032,3058,0,100,0
1599,100531,103,100,1,13,925,230,100,100,50,10,0,5,3040,3072,3016,0,100,0
1600,100532,101,100,2,14,880,230,100,100,50,10,0,5,3040,3072,3016,0,100,0
1601,100533,65,100,3,7,605,260,100,100,50,10,0,5,3016,3032,3058,0,100,0
1602,100534,122,100,4,9,605,260,100,100,50,10,0,5,3016,3032,3058,0,100,0
1603,100535,1,82,5,8,288,20,35,55,13,8,0,4,231,232,0,0,82,0
1604,100581,20055,100,1,13,550,255,100,100,50,10,0,5,3016,3032,3099,0,100,0
1605,100582,206,100,2,7,550,260,100,100,50,10,0,5,3016,3032,3058,0,100,0
1606,100583,20057,100,3,9,525,260,100,100,50,10,0,5,3016,3100,3060,0,100,0
1607,100584,205,100,4,14,580,260,100,100,50,10,0,5,3016,3032,3058,0,100,0
1608,100585,1,82,5,8,288,20,35,55,13,8,0,4,231,232,0,0,82,0
1609,100601,1,82,1,8,100,20,35,55,13,8,0,4,231,232,0,0,82,0
1610,100671,103,100,1,13,925,17,11,64,25,10,0,5,3040,3072,3016,0,100,0
1611,100672,101,100,2,14,880,16,12,66,27,10,0,5,3040,3072,3016,0,100,0
1612,100673,65,100,3,7,605,32,40,38,24,10,0,5,3016,3032,3058,0,100,0
1613,100674,122,100,4,9,605,27,38,35,29,10,0,5,3016,3032,3058,0,100,0
1614,100681,20055,100,1,13,550,31,42,42,25,10,0,5,3016,3032,3099,0,100,0
1615,100682,206,100,2,7,550,38,55,46,28,10,0,5,3016,3032,3058,0,100,0
1616,100683,20057,100,3,9,525,31,45,44,25,10,0,5,3016,3100,3060,0,100,0
1617,100684,205,100,4,14,580,38,60,43,28,10,0,5,3016,3100,3060,0,100,0
1618,100791,9012,100,1,8,550,234,144,180,82,10,0,5,3016,3032,3099,0,100,0
1619,500001,9055,100,1,8,429,19,40,57,16,1,0,1,0,0,0,0,100,0
1620,500410,9076,100,1,8,750,15,36,53,14,10,0,5,0,0,0,0,100,0
1621,500411,253,100,1,8,950,68,27,27,40,10,0,5,0,0,0,6901,100,0
1622,500412,256,100,1,8,440,89,62,24,10,10,0,5,0,0,0,6908,100,0
1623,500413,127,100,1,8,970,19,10,60,25,10,0,5,0,0,0,6904,100,0
1624,500414,130,100,1,8,580,35,45,40,24,10,0,5,0,0,0,6902,100,0
1625,500416,81,100,1,8,870,56,20,18,25,10,0,5,0,0,0,6909,100,0
1626,500417,212,100,1,8,330,18,45,70,19,10,0,5,0,0,0,6905,100,0
1627,500418,34,100,1,8,440,73,53,24,11,10,0,5,0,0,0,6907,100,0
1628,500419,242,100,1,8,350,18,58,97,21,10,0,5,0,0,0,6903,100,0
1629,500420,218,100,1,8,925,14,9,59,26,10,0,5,0,0,0,6906,100,0
1630,510200,9098,100,1,8,1210,216,140,38,23,1,0,1,3097,0,3098,0,100,0
1631,510201,9010,100,2,12,1650,100,100,0,100,1,0,5,3097,0,3098,0,100,0
1632,510202,9010,100,3,14,1650,100,100,0,100,1,0,5,3097,0,3098,0,100,0
1633,510300,9010,100,1,13,1650,100,100,0,100,1,0,5,3097,0,3098,0,100,0
1634,510301,9010,100,2,7,1650,100,100,0,100,1,0,5,3097,0,3098,0,100,0
1635,510302,9010,100,3,9,1650,100,100,0,100,1,0,5,3097,0,3098,0,100,0
1636,510400,9100,100,1,8,880,18,11,72,25,1,0,1,0,0,0,0,100,0
1637,510500,359,100,1,8,990,150,212,0,128,10,0,5,0,0,0,0,100,0
1638,510507,9085,100,1,8,4224,400,440,0,25,10,0,3,0,0,0,0,100,0
