,id,item_id,sub_type,mp,ammo,mre,part,gem,item_ids,onsale,in_gasha,code,order,rarity,decompose_gift,skin,is_live2d,filter_type
1025,1029,2029,1,0,0,0,0,0,,0,0,profilePic_Winter2022_02,1,5,,0,0,1
1026,1030,2030,1,0,0,0,0,0,,0,0,profilePic_Winter2022_03,1,5,,0,0,1
1027,1031,2031,1,0,0,0,0,0,,0,0,profilePic_Winter2022_04,1,5,,0,0,1
1028,1032,2032,1,0,0,0,0,0,,0,0,profilePic_Winter2022_05,1,5,,0,0,1
1029,1033,2033,1,0,0,0,0,0,,0,0,profilePic_Winter2022_06,1,5,,0,0,1
1030,1034,2034,1,0,0,0,0,0,,0,0,profilePic_Winter2022_07,1,5,,0,0,1
1031,1035,2035,2,0,0,0,0,0,,0,0,card_Winter2022_01,1,5,,0,0,1
1032,1036,2036,2,0,0,0,0,0,,0,0,card_Winter2022_02,1,5,,0,0,1
1033,1037,2037,2,0,0,0,0,0,,0,0,card_Winter2022_03,1,5,,0,0,1
1034,1038,2038,2,0,0,0,0,0,,0,0,card_Winter2022_04,1,5,,0,0,1
1035,1039,2039,3,0,0,0,0,0,,0,0,cg_Winter2022_01,1,5,,0,0,1
1036,1040,2040,1,0,0,0,0,200,508-5000,1,0,profilePic_SpringFes2022_SP9,1,5,,6801,0,4
1037,1041,2041,1,0,0,0,0,200,508-5000,1,0,profilePic_SpringFes2022_Kolibri,1,5,,6802,0,4
1038,1042,2042,1,0,0,0,0,200,508-5000,1,0,profilePic_SpringFes2022_A545,1,5,,6803,0,4
1039,1043,2043,1,0,0,0,0,200,508-5000,1,0,profilePic_SpringFes2022_TKB408,1,5,,6804,0,4
1040,1044,2044,1,0,0,0,0,200,508-5000,1,0,profilePic_SpringFes2022_HS50,1,5,,6805,0,4
1041,1045,2045,1,0,0,0,0,200,508-5000,1,0,profilePic_SpringFes2022_MP7,1,5,,6806,0,4
1042,1046,2046,1,0,0,0,0,160,508-4000,1,0,profilePic_SpringFes2022_G36,1,5,,6807,0,4
1043,1047,2047,1,0,0,0,0,160,508-4000,1,0,profilePic_SpringFes2022_APS,1,5,,6808,0,4
1044,1048,2048,1,0,0,0,0,40,508-1000,1,0,profilePic_SpringFes2022_FN49,1,5,,6809,0,4
1045,1049,2049,1,0,0,0,0,0,,0,0,profilePic_sangvis_Guard_chm_HD,1,5,,0,0,5
1046,1050,2050,1,0,0,0,0,200,508-5000,1,0,profilePic_WhiteV2022_Lewis,1,5,,6901,0,4
1047,1051,2051,1,0,0,0,0,200,508-5000,1,0,profilePic_WhiteV2022_97type,1,5,,6902,0,4
1048,1052,2052,1,0,0,0,0,200,508-5000,1,0,profilePic_WhiteV2022_P22,1,5,,6903,0,4
1049,1053,2053,1,0,0,0,0,200,508-5000,1,0,profilePic_WhiteV2022_79type,1,5,,6904,0,4
1050,1054,2054,1,0,0,0,0,160,508-4000,1,0,profilePic_WhiteV2022_K5,1,5,,6905,0,4
1051,1055,2055,1,0,0,0,0,80,508-2000,1,0,profilePic_WhiteV2022_T77,1,5,,6906,0,4
1052,1056,2056,1,0,0,0,0,80,508-2000,1,0,profilePic_WhiteV2022_M1,1,5,,6907,0,4
1053,1057,2057,1,0,0,0,0,80,508-2000,1,0,profilePic_WhiteV2022_Falcon,1,5,,6908,0,4
1054,1058,2058,1,0,0,0,0,40,508-1000,1,0,profilePic_WhiteV2022_LWMMG,1,5,,6909,0,4
1055,1059,2059,1,0,0,0,0,0,,0,0,profilePic_WhiteV2022Activity_01,1,5,,0,0,1
1056,1060,2060,1,0,0,0,0,0,,0,0,profilePic_WhiteV2022Activity_02,1,5,,0,0,1
1057,1061,2061,1,0,0,0,0,0,,0,0,profilePic_WhiteV2022Activity_03,1,5,,0,0,1
1058,1062,2062,2,0,0,0,0,0,,0,0,card_WhiteV2022Activity_01,1,5,,0,0,1
1059,1063,2063,1,0,0,0,0,0,,0,0,profilePic_sangvis_Hunter_WhiteDay,1,5,,0,0,5
1060,1064,2064,1,0,0,0,0,0,,0,0,profilePic_sangvis_Vespid_bride,1,5,,0,0,5
1061,1065,2065,1,0,0,0,0,0,,0,0,profilePic_sangvis_Vespid_bride_HD,1,5,,0,0,5
1062,1066,2066,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season5_1,1,5,,0,0,1
1063,1067,2067,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season5_2,1,5,,0,0,1
1064,1068,2068,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season5_3,1,5,,0,0,1
1065,1069,2069,1,0,0,0,0,160,508-4000,1,0,profilePic_AprilFool2022_M4 SOPMOD II ,1,5,,574,0,4
1066,1070,2070,1,0,0,0,0,200,508-5000,1,0,profilePic_OfficeLady2022_CZ75,1,5,,7001,0,4
1067,1071,2071,1,0,0,0,0,160,508-4000,1,0,profilePic_OfficeLady2022_FX05,1,5,,7002,0,4
1068,1072,2072,1,0,0,0,0,160,508-4000,1,0,profilePic_OfficeLady2022_RexZero1,1,5,,7003,0,4
1069,1073,2073,1,0,0,0,0,80,508-2000,1,0,profilePic_OfficeLady2022_C14,1,5,,7004,0,4
1070,1074,2074,2,0,0,0,0,0,508-5000,0,0,card_4years_US,1,5,,0,0,1
1071,1075,2075,1,0,0,0,0,0,,0,0,profilePic_rank4_PPKMod,1,5,,0,0,5
1072,1076,2076,1,0,0,0,0,0,,0,0,profilePic_rank5_MG3Mod,1,5,,0,0,5
1073,1077,2077,1,0,0,0,0,0,,0,0,profilePic_rank6_KP31Mod,1,5,,0,0,5
1074,1078,2078,1,0,0,0,0,0,,0,0,profilePic_rank4_OBRMod,1,5,,0,0,5
1075,1079,2079,1,0,0,0,0,0,,0,0,profilePic_sangvis_Cerberus,1,5,,0,0,5
1076,1080,2080,1,0,0,0,0,200,508-5000,1,0,profilePic_Anniversary2022_ZB26,1,5,,7101,0,4
1077,1081,2081,1,0,0,0,0,200,508-5000,1,0,profilePic_Anniversary2022_Type100,1,5,,7102,0,4
1078,1082,2082,1,0,0,0,0,200,508-5000,1,0,profilePic_Anniversary2022_Rhino,1,5,,7103,0,4
1079,1083,2083,1,0,0,0,0,160,508-4000,1,0,profilePic_Anniversary2022_ColtDefender,1,5,,7104,0,4
1080,1084,2084,1,0,0,0,0,80,508-2000,1,0,profilePic_Anniversary2022_MP443,1,5,,7105,0,4
1081,1085,2085,1,0,0,0,0,80,508-2000,1,0,profilePic_Anniversary2022_88type,1,5,,7106,0,4
1082,1086,2086,1,0,0,0,0,40,508-1000,1,0,profilePic_Anniversary2022_M1895,1,5,,7107,0,4
1083,1087,2087,1,0,0,0,0,40,508-1000,1,0,profilePic_Anniversary2022_64type,1,5,,7108,0,4
1084,1088,2088,1,0,0,0,0,200,508-5000,0,0,profilePic_6years_A,1,5,,0,0,1
1085,1089,2089,2,0,0,0,0,400,508-10000,0,0,card_6years_A,1,5,,0,0,1
1086,1090,2090,1,0,0,0,0,200,508-5000,0,0,profilePic_mask_6years,1,5,,0,0,1
1087,1091,2091,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season6_1,1,5,,0,0,1
1088,1092,2092,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season6_2,1,5,,0,0,1
1089,1093,2093,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season6_3,1,5,,0,0,1
1090,1094,2094,1,0,0,0,0,200,508-5000,1,0,profilePic_Children2022_VSK,1,5,,7201,0,4
1091,1095,2095,1,0,0,0,0,200,508-5000,1,0,profilePic_Children2022_95type,1,5,,7202,0,4
1092,1096,2096,1,0,0,0,0,200,508-5000,1,0,profilePic_Children2022_Px4Storm,1,5,,7203,0,4
1093,1097,2097,1,0,0,0,0,160,508-4000,1,0,profilePic_Children2022_Tabuk,1,5,,7204,0,4
1094,1098,2098,1,0,0,0,0,160,508-4000,1,0,profilePic_Children2022_MG3,1,5,,7205,0,4
1095,1099,2099,1,0,0,0,0,80,508-2000,1,0,profilePic_Children2022_56typeR,1,5,,7206,0,4
