,level,maxlife,pow,dodge,hit,armor_piercing,armor,shield,def,def_break
1330,60131,1735.8,27.07,19.97,31.06,55.0,102.61,1.0,1209.0,1.0
1331,60132,1778.14,27.28,20.2,31.42,55.0,103.57,1.0,1215.0,1.0
1332,60133,1820.48,27.49,20.43,31.78,56.0,104.55,1.0,1222.0,1.0
1333,60134,1862.81,27.69,20.67,32.14,56.0,105.53,1.0,1229.0,1.0
1334,60135,1905.15,27.9,20.9,32.5,57.0,106.52,1.0,1235.0,1.0
1335,60136,1947.49,28.11,21.13,32.86,57.0,107.52,1.0,1242.0,1.0
1336,60137,1989.82,28.31,21.37,33.22,58.0,108.53,1.0,1249.0,1.0
1337,60138,2032.16,28.52,21.6,33.58,58.0,109.55,1.0,1256.0,1.0
1338,60139,2074.5,28.73,21.83,33.94,59.0,110.57,1.0,1262.0,1.0
1339,60140,2116.83,28.93,22.07,34.3,59.0,111.61,1.0,1269.0,1.0
1340,60141,2159.17,29.14,22.3,34.66,60.0,112.17,1.0,1276.0,1.0
1341,60142,2201.51,29.35,22.53,35.02,60.0,112.73,1.0,1282.0,1.0
1342,60143,2243.84,29.55,22.77,35.38,61.0,113.29,1.0,1289.0,1.0
1343,60144,2286.18,29.76,23.0,35.74,61.0,113.86,1.0,1296.0,1.0
1344,60145,2328.52,29.97,23.23,36.1,62.0,114.43,1.0,1303.0,1.0
1345,60146,2370.85,30.17,23.47,36.46,62.0,115.0,1.0,1309.0,1.0
1346,60147,2413.19,30.38,23.7,36.82,63.0,115.58,1.0,1316.0,1.0
1347,60148,2455.53,30.59,23.93,37.18,63.0,116.16,1.0,1323.0,1.0
1348,60149,2497.86,30.79,24.17,37.54,64.0,116.74,1.0,1329.0,1.0
1349,60150,2540.2,31.0,24.4,37.9,64.0,117.32,1.0,1336.0,1.0
1350,60151,2555.44,31.06,24.47,38.01,64.0,117.32,1.0,1336.0,1.0
1351,60152,2570.68,31.12,24.55,38.13,65.0,117.32,1.0,1336.0,1.0
1352,60153,2585.93,31.19,24.62,38.24,65.0,117.32,1.0,1336.0,1.0
1353,60154,2601.17,31.25,24.7,38.36,65.0,117.32,1.0,1336.0,1.0
1354,60155,2616.41,31.31,24.77,38.47,65.0,117.32,1.0,1336.0,1.0
1355,60156,2631.65,31.37,24.84,38.58,66.0,117.32,1.0,1336.0,1.0
1356,60157,2646.89,31.43,24.92,38.7,66.0,117.32,1.0,1336.0,1.0
1357,60158,2662.14,31.5,24.99,38.81,66.0,117.32,1.0,1336.0,1.0
1358,60159,2677.38,31.56,25.07,38.93,66.0,117.32,1.0,1336.0,1.0
1359,60160,2692.62,31.62,25.14,39.04,67.0,117.32,1.0,1336.0,1.0
1360,60161,2707.86,31.68,25.21,39.15,67.0,117.32,1.0,1336.0,1.0
1361,60162,2723.1,31.74,25.29,39.27,67.0,117.32,1.0,1336.0,1.0
1362,60163,2738.35,31.81,25.36,39.38,67.0,117.32,1.0,1336.0,1.0
1363,60164,2753.59,31.87,25.44,39.5,68.0,117.32,1.0,1336.0,1.0
1364,60165,2768.83,31.93,25.51,39.61,68.0,117.32,1.0,1336.0,1.0
1365,60166,2784.07,31.99,25.58,39.72,68.0,117.32,1.0,1336.0,1.0
1366,60167,2799.31,32.05,25.66,39.84,68.0,117.32,1.0,1336.0,1.0
1367,60168,2814.56,32.12,25.73,39.95,69.0,117.32,1.0,1336.0,1.0
1368,60169,2829.8,32.18,25.81,40.07,69.0,117.32,1.0,1336.0,1.0
1369,60170,2845.04,32.24,25.88,40.18,69.0,117.32,1.0,1336.0,1.0
1370,60171,2860.28,32.3,25.95,40.29,69.0,117.32,1.0,1336.0,1.0
1371,60172,2875.52,32.36,26.03,40.41,70.0,117.32,1.0,1336.0,1.0
1372,60173,2890.77,32.43,26.1,40.52,70.0,117.32,1.0,1336.0,1.0
1373,60174,2906.01,32.49,26.18,40.64,70.0,117.32,1.0,1336.0,1.0
1374,60175,2921.25,32.55,26.25,40.75,71.0,117.32,1.0,1336.0,1.0
1375,60176,2936.49,32.61,26.32,40.86,71.0,117.32,1.0,1336.0,1.0
1376,60177,2951.73,32.67,26.4,40.98,71.0,117.32,1.0,1336.0,1.0
1377,60178,2966.98,32.74,26.47,41.09,71.0,117.32,1.0,1336.0,1.0
1378,60179,2982.22,32.8,26.55,41.21,72.0,117.32,1.0,1336.0,1.0
1379,60180,2997.46,32.86,26.62,41.32,72.0,117.32,1.0,1336.0,1.0
1380,60181,3012.7,32.92,26.69,41.43,72.0,117.32,1.0,1336.0,1.0
1381,60182,3027.94,32.98,26.77,41.55,72.0,117.32,1.0,1336.0,1.0
1382,60183,3043.19,33.05,26.84,41.66,73.0,117.32,1.0,1336.0,1.0
1383,60184,3058.43,33.11,26.92,41.78,73.0,117.32,1.0,1336.0,1.0
1384,60185,3073.67,33.17,26.99,41.89,73.0,117.32,1.0,1336.0,1.0
1385,60186,3088.91,33.23,27.06,42.0,73.0,117.32,1.0,1336.0,1.0
1386,60187,3104.15,33.29,27.14,42.12,74.0,117.32,1.0,1336.0,1.0
1387,60188,3119.4,33.36,27.21,42.23,74.0,117.32,1.0,1336.0,1.0
1388,60189,3134.64,33.42,27.29,42.35,74.0,117.32,1.0,1336.0,1.0
1389,60190,3149.88,33.48,27.36,42.46,74.0,117.32,1.0,1336.0,1.0
1390,60191,3165.12,33.54,27.43,42.57,75.0,117.32,1.0,1336.0,1.0
1391,60192,3180.36,33.6,27.51,42.69,75.0,117.32,1.0,1336.0,1.0
1392,60193,3195.61,33.67,27.58,42.8,75.0,117.32,1.0,1336.0,1.0
1393,60194,3210.85,33.73,27.66,42.92,75.0,117.32,1.0,1336.0,1.0
1394,60195,3226.09,33.79,27.73,43.03,76.0,117.32,1.0,1336.0,1.0
1395,60196,3241.33,33.85,27.8,43.14,76.0,117.32,1.0,1336.0,1.0
1396,60197,3256.57,33.91,27.88,43.26,76.0,117.32,1.0,1336.0,1.0
1397,60198,3271.82,33.98,27.95,43.37,76.0,117.32,1.0,1336.0,1.0
1398,60199,3287.06,34.04,28.03,43.49,77.0,117.32,1.0,1336.0,1.0
1399,60200,3302.3,34.1,28.1,43.6,77.0,117.32,1.0,1336.0,1.0
1400,60201,3315.51,34.13,28.13,43.64,77.0,117.32,1.0,1336.0,1.0
1401,60202,3328.72,34.17,28.16,43.69,77.0,117.32,1.0,1336.0,1.0
1402,60203,3341.93,34.2,28.18,43.73,77.0,117.32,1.0,1336.0,1.0
1403,60204,3355.14,34.24,28.21,43.78,78.0,117.32,1.0,1336.0,1.0
1404,60205,3368.35,34.27,28.24,43.82,78.0,117.32,1.0,1336.0,1.0
1405,60206,3381.56,34.3,28.27,43.86,78.0,117.32,1.0,1336.0,1.0
1406,60207,3394.77,34.34,28.3,43.91,78.0,117.32,1.0,1336.0,1.0
1407,60208,3407.98,34.37,28.32,43.95,78.0,117.32,1.0,1336.0,1.0
1408,60209,3421.19,34.41,28.35,44.0,78.0,117.32,1.0,1336.0,1.0
1409,60210,3434.4,34.44,28.38,44.04,79.0,117.32,1.0,1336.0,1.0
1410,60211,3447.61,34.47,28.41,44.08,79.0,117.32,1.0,1336.0,1.0
1411,60212,3460.82,34.51,28.44,44.13,79.0,117.32,1.0,1336.0,1.0
1412,60213,3474.03,34.54,28.46,44.17,79.0,117.32,1.0,1336.0,1.0
1413,60214,3487.24,34.58,28.49,44.22,79.0,117.32,1.0,1336.0,1.0
1414,60215,3500.45,34.61,28.52,44.26,79.0,117.32,1.0,1336.0,1.0
1415,60216,3513.66,34.64,28.55,44.3,80.0,117.32,1.0,1336.0,1.0
1416,60217,3526.87,34.68,28.58,44.35,80.0,117.32,1.0,1336.0,1.0
1417,60218,3540.08,34.71,28.6,44.39,80.0,117.32,1.0,1336.0,1.0
1418,60219,3553.29,34.75,28.63,44.44,80.0,117.32,1.0,1336.0,1.0
1419,60220,3566.5,34.78,28.66,44.48,80.0,117.32,1.0,1336.0,1.0
1420,60221,3579.71,34.81,28.69,44.52,80.0,117.32,1.0,1336.0,1.0
1421,60222,3592.92,34.85,28.72,44.57,81.0,117.32,1.0,1336.0,1.0
1422,60223,3606.13,34.88,28.74,44.61,81.0,117.32,1.0,1336.0,1.0
1423,60224,3619.34,34.92,28.77,44.66,81.0,117.32,1.0,1336.0,1.0
1424,60225,3632.55,34.95,28.8,44.7,81.0,117.32,1.0,1336.0,1.0
1425,60226,3645.76,34.98,28.83,44.74,81.0,117.32,1.0,1336.0,1.0
1426,60227,3658.97,35.02,28.86,44.79,81.0,117.32,1.0,1336.0,1.0
1427,60228,3672.18,35.05,28.88,44.83,81.0,117.32,1.0,1336.0,1.0
1428,60229,3685.39,35.09,28.91,44.88,82.0,117.32,1.0,1336.0,1.0
1429,60230,3698.6,35.12,28.94,44.92,82.0,117.32,1.0,1336.0,1.0
1430,60231,3711.81,35.15,28.97,44.96,82.0,117.32,1.0,1336.0,1.0
1431,60232,3725.02,35.19,29.0,45.01,82.0,117.32,1.0,1336.0,1.0
1432,60233,3738.23,35.22,29.02,45.05,82.0,117.32,1.0,1336.0,1.0
1433,60234,3751.44,35.26,29.05,45.1,82.0,117.32,1.0,1336.0,1.0
1434,60235,3764.65,35.29,29.08,45.14,83.0,117.32,1.0,1336.0,1.0
1435,60236,3777.86,35.32,29.11,45.18,83.0,117.32,1.0,1336.0,1.0
1436,60237,3791.07,35.36,29.14,45.23,83.0,117.32,1.0,1336.0,1.0
1437,60238,3804.28,35.39,29.16,45.27,83.0,117.32,1.0,1336.0,1.0
1438,60239,3817.49,35.43,29.19,45.32,83.0,117.32,1.0,1336.0,1.0
1439,60240,3830.7,35.46,29.22,45.36,83.0,117.32,1.0,1336.0,1.0
1440,60241,3843.91,35.49,29.25,45.4,84.0,117.32,1.0,1336.0,1.0
1441,60242,3857.12,35.53,29.28,45.45,84.0,117.32,1.0,1336.0,1.0
1442,60243,3870.33,35.56,29.3,45.49,84.0,117.32,1.0,1336.0,1.0
1443,60244,3883.54,35.6,29.33,45.54,84.0,117.32,1.0,1336.0,1.0
1444,60245,3896.75,35.63,29.36,45.58,84.0,117.32,1.0,1336.0,1.0
1445,60246,3909.96,35.66,29.39,45.62,84.0,117.32,1.0,1336.0,1.0
1446,60247,3923.17,35.7,29.42,45.67,85.0,117.32,1.0,1336.0,1.0
1447,60248,3936.38,35.73,29.44,45.71,85.0,117.32,1.0,1336.0,1.0
1448,60249,3949.59,35.77,29.47,45.76,85.0,117.32,1.0,1336.0,1.0
1449,60250,3962.8,35.8,29.5,45.8,85.0,117.32,1.0,1336.0,1.0
1450,60251,3978.65,35.84,29.53,45.85,85.0,117.32,1.0,1336.0,1.0
1451,60252,3994.5,35.87,29.56,45.89,85.0,117.32,1.0,1336.0,1.0
1452,60253,4010.36,35.91,29.59,45.94,85.0,117.32,1.0,1336.0,1.0
1453,60254,4026.21,35.94,29.62,45.98,85.0,117.32,1.0,1336.0,1.0
1454,60255,4042.06,35.98,29.65,46.03,85.0,117.32,1.0,1336.0,1.0
1455,60256,4057.91,36.02,29.68,46.08,85.0,117.32,1.0,1336.0,1.0
1456,60257,4073.76,36.05,29.71,46.12,85.0,117.32,1.0,1336.0,1.0
1457,60258,4089.62,36.09,29.74,46.17,85.0,117.32,1.0,1336.0,1.0
1458,60259,4105.47,36.12,29.77,46.21,85.0,117.32,1.0,1336.0,1.0
1459,60260,4121.32,36.16,29.8,46.26,85.0,117.32,1.0,1336.0,1.0
1460,60261,4137.17,36.2,29.83,46.31,85.0,117.32,1.0,1336.0,1.0
1461,60262,4153.02,36.23,29.86,46.35,85.0,117.32,1.0,1336.0,1.0
1462,60263,4168.88,36.27,29.89,46.4,85.0,117.32,1.0,1336.0,1.0
1463,60264,4184.73,36.3,29.92,46.44,85.0,117.32,1.0,1336.0,1.0
1464,60265,4200.58,36.34,29.95,46.49,85.0,117.32,1.0,1336.0,1.0
1465,60266,4216.43,36.38,29.98,46.54,85.0,117.32,1.0,1336.0,1.0
1466,60267,4232.28,36.41,30.01,46.58,85.0,117.32,1.0,1336.0,1.0
1467,60268,4248.14,36.45,30.04,46.63,85.0,117.32,1.0,1336.0,1.0
1468,60269,4263.99,36.48,30.07,46.67,85.0,117.32,1.0,1336.0,1.0
1469,60270,4279.84,36.52,30.1,46.72,85.0,117.32,1.0,1336.0,1.0
1470,60271,4295.69,36.56,30.13,46.77,85.0,117.32,1.0,1336.0,1.0
1471,60272,4311.54,36.59,30.16,46.81,85.0,117.32,1.0,1336.0,1.0
1472,60273,4327.4,36.63,30.19,46.86,85.0,117.32,1.0,1336.0,1.0
1473,60274,4343.25,36.66,30.22,46.9,85.0,117.32,1.0,1336.0,1.0
1474,60275,4359.1,36.7,30.25,46.95,85.0,117.32,1.0,1336.0,1.0
1475,60276,4374.95,36.74,30.28,47.0,85.0,117.32,1.0,1336.0,1.0
1476,60277,4390.8,36.77,30.31,47.04,85.0,117.32,1.0,1336.0,1.0
1477,60278,4406.66,36.81,30.34,47.09,85.0,117.32,1.0,1336.0,1.0
1478,60279,4422.51,36.84,30.37,47.13,85.0,117.32,1.0,1336.0,1.0
1479,60280,4438.36,36.88,30.4,47.18,85.0,117.32,1.0,1336.0,1.0
1480,60281,4454.21,36.92,30.43,47.23,85.0,117.32,1.0,1336.0,1.0
1481,60282,4470.06,36.95,30.46,47.27,85.0,117.32,1.0,1336.0,1.0
1482,60283,4485.92,36.99,30.49,47.32,85.0,117.32,1.0,1336.0,1.0
1483,60284,4501.77,37.02,30.52,47.36,85.0,117.32,1.0,1336.0,1.0
1484,60285,4517.62,37.06,30.55,47.41,85.0,117.32,1.0,1336.0,1.0
1485,60286,4533.47,37.1,30.58,47.46,85.0,117.32,1.0,1336.0,1.0
1486,60287,4549.32,37.13,30.61,47.5,85.0,117.32,1.0,1336.0,1.0
1487,60288,4565.18,37.17,30.64,47.55,85.0,117.32,1.0,1336.0,1.0
1488,60289,4581.03,37.2,30.67,47.59,85.0,117.32,1.0,1336.0,1.0
1489,60290,4596.88,37.24,30.7,47.64,85.0,117.32,1.0,1336.0,1.0
1490,60291,4612.73,37.28,30.73,47.69,85.0,117.32,1.0,1336.0,1.0
1491,60292,4628.58,37.31,30.76,47.73,85.0,117.32,1.0,1336.0,1.0
1492,60293,4644.44,37.35,30.79,47.78,85.0,117.32,1.0,1336.0,1.0
1493,60294,4660.29,37.38,30.82,47.82,85.0,117.32,1.0,1336.0,1.0
1494,60295,4676.14,37.42,30.85,47.87,85.0,117.32,1.0,1336.0,1.0
1495,60296,4691.99,37.46,30.88,47.92,85.0,117.32,1.0,1336.0,1.0
1496,60297,4707.84,37.49,30.91,47.96,85.0,117.32,1.0,1336.0,1.0
1497,60298,4723.7,37.53,30.94,48.01,85.0,117.32,1.0,1336.0,1.0
1498,60299,4739.55,37.56,30.97,48.05,85.0,117.32,1.0,1336.0,1.0
1499,60300,4755.4,37.6,31.0,48.1,85.0,117.32,1.0,1336.0,1.0
